ID Imagem,creation_time,Texto Post,Alvo do Humor,Tipos de Humor,Enquadramentos Antigênero,Comunidades de Sentido do Meme,surface.name,Objeto do Meme,Raça,Descrição da Página,URL da Página,Produtor do meme,Nome da Página,RedPill (Página),statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views
451651474219625.jpg,2024-11-07T15:04:04-08:00,"Pix: rodrigosebastiaondas@gmail.com

Vou deixar o link pro Insta dele nos comentários. Colaborem e deixem um recado que vieram através de nós. Queremos entrevista-lo no nosso canal.

A MÍDIA BR está escondendo que DRAGON AGE VEILGUARD é um FLOP! https://youtu.be/ol_VUqOYrfA

#Joka",Ideia/Grupo,Afiliativo,"""Macho Alfa""",Gamer/Nerd,4 Mundo Memes,Homem,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,15,3,382,4,478,84,32,17644
653683816990995.jpg,2021-03-28T16:49:59-07:00,"Quem tem o direito de chorar no banho é o Fabio Jr.

#Noturno",Terceiro,Agressivo,"""Macho Beta""",Gamer/Nerd,4 Mundo Memes,Homem,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,23,154,39,1,194,0,14,3933
2798851900274429.jpg,2022-06-12T16:39:46-07:00,"Stranger Things 4 lacrou demais? Confira nossa crítica: https://youtu.be/_pPITkmMWRs

Como você vai confiar numa pessoa que traiu o ex pra ficar com você? É muita gadice.

#Norturno",Terceiro,Agressivo,"""Macho Beta""",Gamer/Nerd,4 Mundo Memes,Homem,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,33,165,166,1,337,4,42,10578
963356868998836.jpg,2022-10-12T07:37:52-07:00,"She-Hulk 08 - Demoliram o Demolidor: https://youtu.be/sYGaiKYwO70

Esse não aprende nunca.

#Noturno",Terceiro,Agressivo,"""Macho Beta""",Gamer/Nerd,4 Mundo Memes,Homem,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,55,219,116,1,337,1,24,15368
1822914994779231.jpg,2023-04-12T13:23:12-07:00,Didático para os esquerdistas entenderem.,Terceiro,Agressivo,"""Macho Beta""",Gamer/Nerd,Zero à esquerda,Homem,Sim,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,Não,Zero à esquerda,Não,0,0,9,127,102,0,229,0,55,8345
3772744689704795.jpg,2023-05-21T10:44:20-07:00,"Disney e o QI baixo da geração atual ▶️: https://youtu.be/IhK1Iw99xR8

Nos siga no Insta: https://www.instagram.com/4mundomemes/

Nos siga no Twitter: https://twitter.com/4mundomemes?t=JLChNocDN68_ekensyky9w&s=09

Toretto, você não é o pai! (Ratinho, Carlos Massa)",Terceiro,Agressivo,"""Macho Beta""",Gamer/Nerd,4 Mundo Memes,Homem,Sim,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,Jetpack Cave,4 Mundo Memes,Não,1,0,57,300,56,0,358,0,28,14280
360001897148147.jpg,2023-06-07T11:42:44-07:00,O Porã kkkkkk,Ideia/Grupo,Agressivo,"""Macho Beta""",Gamer/Nerd,Academia dos Gamers,Homem,Não,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Não,Academia dos Gamers,Não,0,0,127,2686,362,8,3069,7,292,96760
620117580685445.jpg,2023-06-30T11:50:26-07:00,"THE FLASH - CRÍTICA: https://youtu.be/nY-zfupWMJc

Nos siga no Insta: https://www.instagram.com/4mundomemes/

Nos siga no Twitter: https://twitter.com/4mundomemes?t=JLChNocDN68_ekensyky9w&s=09

Kkkkkkk frágil é outra coisa...",Terceiro,Agressivo,"""Macho Beta""",Gamer/Nerd,4 Mundo Memes,Homem,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,58,236,46,0,283,1,13,7336
507679055185886.jpg,2024-03-06T05:34:24-08:00,Contexto nos comentários,Terceiro,Agressivo,"""Macho Beta""",Gamer/Nerd,Academia dos Gamers,Homem,Não,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,377,3334,760,11,4127,18,346,154515
1129619525829906.jpg,2024-01-21T14:05:00-08:00,"A DISNEY TINHA MUITO MAIS DIVERSIDADE, ANTES DE SER LACRADORA! https://youtu.be/MoQPysp01DA

Se é por falta de adeus...

#Noturno",Terceiro,Agressivo,"""Macho Sigma""",Gamer/Nerd,4 Mundo Memes,Homem,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,39,174,138,2,314,0,25,13742
1294604661903749.jpg,2023-06-10T16:13:07-07:00,Super Mario Movie (2023),Terceiro,Agressivo,"""Mangina""",Gamer/Nerd,Academia dos Gamers,Homem,Não,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,1,0,204,2089,494,22,2617,1,140,142333
1299928234761697.jpg,2024-11-07T04:59:16-08:00,"A MÍDIA BR está escondendo que DRAGON AGE VEILGUARD é um FLOP! https://youtu.be/ol_VUqOYrfA

Arthur Petry ceder ao ego feminino, era nítido que ele tinha mudado, adotou vários discursos que as feministas usam. É aquela velha história, mulher em ambiente de homem acaba com as melhores piadas.

Link da matéira nos comentários pra quem quiser entender mais👇

#Dante",NA,NA,"""Mangina""",Gamer/Nerd,4 Mundo Memes,Homem,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,Não,4 Mundo Memes,Não,0,0,61,108,173,2,284,1,5,17094
1261397445067316.jpg,2023-11-12T17:53:16-08:00,"The Marvels fracassa na estreia! Bilheteria menor que Flash! https://youtu.be/otPoAgVyOfU?si=QZAB7rrMCa3LQ0oj

Pesadelo de qualquer personagem consolidado kkkkkk
#Dante",Ideia/Grupo,Agressivo,"""Não-Padrão""",Gamer/Nerd,4 Mundo Memes,Mulher,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,Não,4 Mundo Memes,Não,0,0,37,879,336,4,1221,1,154,44033
564764462988764.jpg,2016-09-25T12:35:02-07:00,"Obrigado mãe

👍 -> Clube do Macho Alfa",NA,NA,"""TradWife""",Gamer/Nerd,Clube do Macho Alfa,Mulher,Não,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Clube do Macho Alfa,Clube do Macho Alfa,Não,0,0,8,24,145,0,169,0,15,
1569161823736460.jpg,2016-10-25T02:52:38-07:00,O sonho de todos os #MachosAlfa,,,,Gamer/Nerd,Clube do Macho Alfa,,,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Não,Clube do Macho Alfa,Não,0,0,284,8,1356,105,1538,0,1309,
1280945096547975.jpg,2018-04-26T16:35:48-07:00,"Digam aee!

Curta nossa página e faça parte dessa Academia dos Gamers",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Não,Academia dos Gamers,Não,0,0,28,0,9,1,10,0,20,562
1133345604833671.jpg,2018-05-19T10:08:09-07:00,"Eu compraria huahuahuahua

Curta Academia dos Gamers",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Não,Academia dos Gamers,Não,0,0,2,11,18,0,29,0,5,710
969814495061883.jpg,2018-07-31T07:17:32-07:00,"Monstro não chora 😣

Junte-se a nossa Academia dos Gamers 🎮",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Não,Academia dos Gamers,Não,0,0,7,1,74,5,131,50,18,3223
1621041418845717.jpg,2018-08-10T07:11:10-07:00,"Tragam um mito para esse Oscar.
Caraí o maluco é brabo.

Gametag da imagem: Alucard Uchiha7

#CurtaNossaPagina 🤓",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Não,Academia dos Gamers,Não,0,0,7,7,61,4,92,0,24,2254
918132740431209.jpg,2018-09-22T14:08:21-07:00,Não existe ateu nessas horas.,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Não,Academia dos Gamers,Não,0,0,4,16,24,0,41,0,10,1544
1309057706805473.jpg,2018-11-14T09:48:42-08:00,"Charles, não fazem Need como antigamente...",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Não,Academia dos Gamers,Não,0,0,1,14,27,7,50,1,16,1708
2046927942488818.jpg,2018-11-15T12:45:29-08:00,Tempo voa 😍👉👉,,,,Gamer/Nerd,Quebrando a Catraca,,,Acesse nosso site: Quebrandoacatraca.com.br. Redes Sociais @TaylorSports51,https://www.facebook.com/QuebrandoCatraca,Não,Quebrando a Catraca,Não,0,0,9,237,162,14,413,0,534,5038
1266729754560836.jpg,2019-02-17T08:30:55-08:00,Essa eu quero ver... Iaí cambada?,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Não,Academia dos Gamers,Não,1,0,17,16,162,173,423,0,17,1935
9414651721886724.jpg,2019-04-26T13:05:53-07:00,Eu faria o mesmo 🤣👉👉,,,,Gamer/Nerd,Quebrando a Catraca,,,Acesse nosso site: Quebrandoacatraca.com.br. Redes Sociais @TaylorSports53,https://www.facebook.com/QuebrandoCatraca,Não,Quebrando a Catraca,Não,0,0,10,165,144,6,315,0,257,5834
558227630363738.jpg,2019-06-05T07:50:39-07:00,Só vem delícia,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,3,13,13,8,35,0,14,1725
909655454569485.jpg,2019-06-09T06:26:12-07:00,"""Moio"" pro Homem-Aranha!",,,,Gamer/Nerd,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Corrupção Brasileira Memes,Rubinho Nunes,Não,0,0,0,29,18,0,47,0,10,1842
1044099037485342.jpg,2019-07-02T06:32:01-07:00,Squad aleatório só cai jumento...,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,36,75,33,0,108,0,129,3424
582869801116637.jpg,2019-08-27T11:56:26-07:00,"Charles, o mundo não é mais o mesmo...",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,41,40,134,48,228,2,145,8042
1163094165525322.jpg,2019-09-08T06:50:03-07:00,E QUEM DISCORDAR... esta certo.,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,15,0,37,167,27,2,214,3,29,4852
441451925567428.jpg,2019-09-10T07:19:50-07:00,Respeitem o Bomba Patch 100% atualizado.,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,15,48,41,13,103,0,55,3845
1154721989689626.jpg,2019-09-17T07:21:11-07:00,E jamais vai dar!,,,,Gamer/Nerd,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,0,8,16,0,24,0,0,1210
626375030049558.jpg,2019-11-13T05:26:52-08:00,Não ouse curtir se vc não pegou a referência 😌,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,31,54,230,92,378,0,57,7456
1343070920193194.jpg,2019-11-26T04:11:48-08:00,F,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,92,22,186,32,604,358,541,9306
2913896302116877.jpg,2020-03-22T12:03:55-07:00,Invasão ao Olimpo cancelada por conta do Covid-19.,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Não,Academia dos Gamers,Não,0,0,5,80,59,3,158,16,25,4075
1123031575445254.jpg,2020-04-30T13:42:54-07:00,"Foi só um mês ruim meu povo, sossega o S2 aí
Huahauahauahu",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,66,101,130,3,236,2,95,8758
1126249292342302.jpg,2020-06-14T08:45:57-07:00,"Resident evil nunca se tratou apenas de Zumbis, mas também de armas biológicas. Pelo menos a franquia está tentando resgatar o Survival horror. Que venha RE8 com Chris Whey Protein.",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,39,140,106,8,254,0,77,7731
3792412070972584.jpg,2020-06-23T06:05:34-07:00,"""Ain, Joel amoleceu. Ain circunstâncias diferentes.""
Parceiro, fora de Jackson você é só mais um sobrevivente com tudo a perder 👍",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,1,0,180,437,225,5,744,73,358,19380
1584556722450574.jpg,2020-07-05T07:59:47-07:00,"Mas senhor, o jogo é de 2017.",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,23,0,46,437,205,3,680,11,253,14034
491264890650631.jpg,2020-07-12T14:22:25-07:00,Fico imaginando a nova geração. O valor dos jogos em edição padrão da nova geração deve ser no valor da edição ultimate da atual geração kkkkkk,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,79,300,222,4,530,2,141,13547
1262281048196885.jpg,2020-08-08T10:59:12-07:00,"Momentos antes da merda acontecer.
The Witcher 3 (2015)",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,18,192,71,2,267,1,35,9222
974972677846059.jpg,2020-08-15T08:03:51-07:00,Então esse é o famoso boomer? 😮,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,61,222,113,4,340,0,52,12642
581504534514107.jpg,2020-08-15T13:05:42-07:00,"""Esperava isso do Geralt, mas não de você Eskel.""
Melhor missão hauahuahauahau

The Witcher 3 (2015)",,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,25,243,83,5,331,0,103,11650
1476987987038740.jpg,2020-09-20T10:41:34-07:00,Aprende aí Ubisoft preguiçosa.,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,40,186,431,253,872,0,246,15219
1895441017652575.jpg,2020-09-24T14:37:46-07:00,Revelaram a anatomia dos bonequinhos do Fall guys. Misericórdia.,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,18,324,123,6,455,1,61,9737
1025679756268724.jpg,2020-10-16T07:42:05-07:00,GTA V foi criado para o GamesEduuu.,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,1,0,34,539,216,86,844,0,129,23968
9188955007859577.jpg,2020-10-21T05:42:09-07:00,Kkkkkkkkkkkkjj,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,2,0,95,1000,150,10,1164,0,529,61054
1589777238618699.jpg,2020-11-30T09:00:11-08:00,CD: PERDEMO!,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,153,1960,470,25,2461,1,492,84132
1505654530341221.jpg,2020-12-11T11:45:13-08:00,Esqueceu de falar que isso era em um PC master Huahuahuahua,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,232,2026,608,10,2671,21,441,110609
1071132488083189.jpg,2020-12-12T06:31:26-08:00,Aquela passada de pano de lei,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,1,0,126,882,345,6,1246,10,230,49431
1163216125804349.jpg,2021-01-16T05:02:03-08:00,Esse é insistente.,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,1,0,250,1261,234,20,1525,7,245,71588
2797609293737370.jpg,2021-01-18T04:53:41-08:00,Inovador!,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,178,1507,141,3,1668,2,746,141371
3562880020669855.jpg,2021-02-04T10:44:02-08:00,-,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,81,567,146,2,716,0,66,46352
602189262392744.jpg,2021-02-06T12:47:36-08:00,"Tchutchuber tem mais e que torrar.

#Noturno",,,,Gamer/Nerd,4 Mundo Memes,,,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,10,79,208,57,345,0,67,18549
1456673025720304.jpg,2021-02-20T05:34:54-08:00,O pora kkkkkkkjj,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,39,1552,292,9,1854,1,496,55827
1870497503361487.jpg,2021-02-27T11:16:33-08:00,Nem o Ghidorah aguentou o god na água kkkjj,,,,Gamer/Nerd,Academia dos Gamers,,,"Página de memes para gamers, animes e mais+. Entre pro nosso Discord 👇 https://discord.gg/dpzVH2b5dJ",https://www.facebook.com/academiadosgamers,Academia dos Gamers,Academia dos Gamers,Não,0,0,97,1542,354,8,1909,0,337,86281
